code
code, name
7271730901261, פסטה עם רוטב גבינה156ג
728229123590, צ'יפס ירקות טעם טבעי110ג
728229130154, צ'יפס בטטה סלק 110 גרם
7290000001692, תפוח אדמה אדום ארוז
7290000001715, תפוח אדמה לבן ארוז
7290000002026, לחם אחיד 750 גרם
7290000002040, חלה רגילה 500 גרם
7290000002071, חלה קלועה רגילה 500 גרם
7290000002255, חלה עגולה רגילה 500 גרם
7290000003450, חלת כוסמין ללא סוכר 600
7290000003993, באגט כפרי
7290000016030, גבינה עזים
7290000017532, סיכת "לב זהב"
7290000019277, פפריקה מתוקה 1
7290000023007, ברנדי שטוק 84 750 מ"ל
7290000023083, ערק אשקלון 700 מ"ל
7290000023410, ליקר שטוק קפה 750 מ"ל
7290000023434, ליקר שטוק וישניאק 750מ"ל
7290000023809, ברקן קלאסיק קברנה 750מ"ל
7290000023816, ברקן קלאסיק א.ריזלינג750
7290000023823, קלאסיק סוביניון בלאן750מ
7290000023830, רוזה קלאסיק 750מ"ל
7290000023847, יין לבן שרדונה קלאסיק750
7290000023977, ברקן קלאסיק מרלו 750 מ"ל
7290000024202, ברקן רזרב קברנה 750 מ"ל
7290000024240, ברקן רזרב שרדונה 750 מ"ל
7290000024264, ברקן רזרב מרלו 750 מ"ל
7290000024516, יין אסמבלאז עלמון 750מ"ל
7290000024523, תירוש ענבים אדום סגל 1 ל
7290000024530, יין מתוק לקידוש סגל750מל
7290000024554, אסמבלאז' ריחן 750 מ"ל
7290000024561, אסמבלאז' איתן 750 מ"ל
7290000024578, אסמבלאז' צפית 750 מ"ל
7290000034256, ביסקוויט תירוש 175 גרם
7290000040042, יוגורט יופלה תות3% 150גר
7290000040066, יופלה דובדבן3% 150 גרם
7290000040080, יוגורט יופלה אפרסק3% 150
7290000040301, עין גדי קממבר24% 125 גר
7290000040318, גבי. עדי ברי רכה24% 125ג
7290000040462, טוסטי גבינה 23% 200 גרם
7290000040974, חלב טרי 2% דל לקטוז 1 ל
7290000041445, גבינת קוטג5'%מהדרין250גר
7290000041452, קוטג' מהדרין 9% 250 גרם
7290000041858, שמנת חמוצה15% מועשרת200
7290000042015, חלב 3% מהדרין שקית 1 ל'
7290000042411, חלב בקבוק 3% יטבתה 1 ל'
7290000042435, חלב מפוסטר 1% בקרטון 1ל'
7290000042503, חלב עמיד הומוגני 3% 1 ל'
7290000042855, שוקו בשקית יטבתה 225מ"ל
7290000043012, שוקו עמיד 250 מ"ל
7290000043814, שמנת עמידה לקצפת38% 250מ
7290000043890, רויון 1.5% בקרטון 1ל
7290000043944, יוגורט בכד 4% 1.5 ל'
7290000044248, רויון בקרטון 1.5% 500 מל
7290000044712, פרילי+תות שדה1.5% 500ג
7290000044880, באדי מעדן תות 3% 500 גרם
7290000045573, גבינת נעמה מותכת 25*8 גר
7290000045580, גב.נעמה חורש מותכת 240ג
7290000045771, יוגורט בכד4% 3 ליטר
7290000045917, גבינת פרומעז 23% 200ג
7290000046020, גב.גלבוע 22% במשקל
7290000046136, גבינה גלבוע 22%
7290000046181, גב.עמק 28% מהדרין משקל
7290000046327, גב.גלבוע פרוסות22% 200גר
7290000046563, גבינת פרמזן 23% במשקל
7290000047546, גב.כנען 5% 500 גרם
7290000047621, גבינה לבנה 5% שומן 250 ג
7290000047942, גב.9%שומן כשר מהדרין250ג
7290000048185, גבינה לבנה 5% שומן 250 ג
7290000048192, גב.לבנה רכה 9% 250 גרם
7290000048307, קוטג' 5% עם זיתים 250 גר
7290000048413, גב.חמד פיראוס16% 250 גר
7290000048437, גב.צפתית 5% פיראוס 200גר
7290000049458, פטה עיזים 16%פיראוס 250ג
7290000050454, יופלה אפרסק 500 גרם
7290000051307, מארז הפסקת אוכל עוגי
7290000051352, חלב של פעם מלא4%-3.6% 1ל
7290000051376, יופלה דיאט אננס 0% 150גר
7290000051710, לבנה+שמן זית וזעתר 263גר
7290000052311, עמק 15% פרוס בקופסא 200ג
7290000052649, לאבנה פיראוס 5% 500 גרם
7290000052717, קוטג' +שום שמיר
7290000053219, טל העמק חריץ 32% במשקל
7290000055015, פטה כבשים 5% פיראוס 250ג
7290000055329, משקה יוגורט תות-מלון250ג
7290000055336, משקה יוגורט בננ.אפרסק250
7290000055343, משקה יוגורט טרופי 250גרם
7290000055350, גבינת עמק 28% חריץ במשקל
7290000056272, גבינה לבנה+זיתים 5% 250ג
7290000056845, חלב טרי הומוגני3% 1.5ל'
7290000056883, יופלה 3% טעמים 150*8גרם
7290000056906, יופלה לבן 1.5% 8*150גרם
7290000056951, שמנת לבישול 15%
7290000057088, גבינת עמק דק דק 28% 200ג
7290000057118, גבינת עמק פרוסה
7290000057132, יוגורט תנובה1.5%
7290000057149, יוגורט תנובה 3% 200 גרם
7290000058030, שטוזים משקה תות 8*100מל
7290000058047, שמנת להקצפה 38% 500 מ"ל
7290000060071, חטיפ.פריכונים ט.טבעי80גר
7290000060088, בייגלה מקלות מלוחים400גר
7290000060163, אטריות דקות 400 גרם
7290000060200, פתיתים אפויים קוסקוס500ג
7290000060217, פסטה מקרוני 7 500 גרם
7290000060248, פסטה אסם תלתלים 500 גרם
7290000060408, פתיתים טבעות 500 גרם
7290000060576, פתיתים אפויים כוכבים500ג
7290000060781, פסטה מסולסלת אסם 500 גרם
7290000060828, פסטה קרניים בינוניות500ג
7290000060842, פסטה צדפים גדולים 500 גר
7290000060880, פסטה ספגטי מס 8 אסם 500ג
7290000060903, פתיתים אפויים אורז 500 ג
7290000060972, אטריות דקיקות אסם 400 גר
7290000061061, קרקר בטעם בצל 250 גרם
7290000061085, רוטב צילי מתוק 290 מ"ל
7290000061108, רוטב טריאקי אסם 290 מ"ל
7290000061245, עוג.שוקוצ'יפס ממולאות220
7290000061764, נס קפה רד מאג 200 גרם
7290000062952, מיני קרוטונים מתובל 250ג
7290000063140, שקדי מרק רכיבים טבעי400ג
7290000064758, קוסקוס בינוני 350 גרם
7290000064871, מנה חמה פירה עם בצל 56 ג
7290000065090, מיני קרוטונים מתובל400 ג
7290000065335, מנה חמה פירה עם ירקות55ג
7290000065540, מנה חמה פסטה מוקרמת 55ג
7290000065557, מנה חמה קוסקוס+ירקות 84ג
7290000065977, פריכונים תירס+שומשום 80ג
7290000066134, ביסלי פלאפל 70 גרם
7290000066141, ביסלי גריל 70 גרם
7290000066172, ביסלי פיצה 70 גרם
7290000066189, ביסלי פלאפל 200 גרם
7290000066196, ביסלי גריל 200 גרם
7290000066226, ביסלי פיצה 200 גרם
7290000066264, חטיף דובונים 40 גרם
7290000066295, במבה מתוקה 30 גרם
7290000066318, במבה 80 גרם
7290000066332, אפרופו 50 גרם
7290000066349, אפרופו 100 גרם
7290000066431, פופקו בטעם חמאה ודבש80גר
7290000067131, גלי בטעם תות כשל"פ 90ג
7290000067407, פירורית מתובלת 200 גרם
7290000067537, ביסלי גריל כשל"פ 70 גרם
7290000067544, פירורית זהב 200 גרם
7290000067568, ביסלי ברביקיו כשל"פ 70גר
7290000067599, מנה חמה ספגטי בולונז 65ג
7290000067742, פודינג אינסט.וניל כשלפ80
7290000068138, אינסטנט פודינג וניל 80גר
7290000068152, רוטב צלי בשר כשל"פ 22גרם
7290000068190, ג'לי בטעם תות 90 גרם
7290000068282, מנה חמה פירה כשל"פ 47גר
7290000068299, מנה חמה פירה+פטריות47גר
7290000068343, פריכונים מאורז מלא 140גר
7290000068701, שקדי מרק במיכל 400 גרם
7290000068770, במבה יום הולדת 80ג בד"צ
7290000068787, במבה יום הולדת 25ג בד"צ
7290000069364, פריכונים-אורז דל נתרן140
7290000069968, קמח תופח לעוגה כשל"פ200ג
7290000070308, מרק עוף אמיתי 400 גרם
7290000070322, מרק פטריות אסם 400 גרם
7290000070353, מרק בצל 400 גרם
7290000070384, מרק בטעם עוף זך עדיף400ג
7290000071008, בייגלה שטוח מלח 60 גרם
7290000072241, רוטב פיצה 290 מ"ל
7290000072623, קטשופ בקבוק לחיץ 750 גרם
7290000072753, קפה נמס טסטרס צויס200ג
7290000072777, טסטרס צ'ויס נט.קפאין200ג
7290000072784, טסטרס צ'ויס נט.קפאין100ג
7290000072968, סיני מיניס 500 גרם
7290000073125, מנה חמה פסטה עגבניות 62
7290000073750, מנה חמה נודלס בטעם עוף71
7290000073767, מנה חמה נודלס בטעם בקר71
7290000073774, מנה חמה נודלס פיקנטי 71ג
7290000074184, ביסקוויט פתי בר 500 גרם
7290000074245, קרם קרקר 250 גרם
7290000074252, קרקר שומשום 250 גרם
7290000074276, קרקר פיקנטי 250 גרם
7290000074375, קרקר זהב 150 גרם
7290000074481, לחמית אגוזים 160 גרם
7290000075143, עוג. שוקוצ'יפס קלאסי200ג
7290000075204, לחמית חיטה מלאה 250 גרם
7290000075693, עוגת שמרים בריוש שוקו360
7290000076126, בייגלה שמיניות קטנות80גר
7290000076133, בייגלה שמיניות קטנות400ג
7290000077017, קרמוגית ממולא שוקו.200גר
7290000077253, לחמית כפרית 190 גרם
7290000078212, קרוטונים מתובלים 250גרם
7290000078762, חטיפי פריכונים עם דבש80ג
7290000080758, טוסטעים פת קלויה 100 גרם
7290000080765, טוסטעים פת קלוי+שומשו100
7290000081663, בייגלה טבעות שומשום300גר
7290000090030, מאפה נפולאון משקל
7290000092218, כיס תפו"ע מחיר לפי משקל
7290000092249, כיס אוכמניות לפי משקל
7290000093031, לחם גבטה
7290000095486, פילו תפו"ע פרימיום לקג
7290000096018, שנק קינמון
7290000097237, בגט 300 גרם
7290000097282, קרואסון בטעם שוקולד
7290000099248, בורקס גבינה חלבי במשקל
7290000099255, בורקס תפוח אדמה מחיר לקג
7290000099354, בורקס פיטריות קטן במשקל
7290000099385, גביניות  חלבי במשקל
7290000099392, מאפה פרג במשקל
7290000099415, רוגלך בטעם שוקולד משקל
7290000099439, קרואסון קטן במשקל
7290000099460, קרואסון גדול טעם חמאה יח
7290000099477, קרואסון ביס שוקולד במשקל
7290000099491, מאפה תפו"ע קטן לפי משקל
7290000099545, מאפה גבינת בוקר 1 יח'
7290000099804, קוקיס+ שוקולד לבן חלבי
7290000099828, קוקיס שוקולד מריר במשקל
7290000099835, קוקיס+שבבי שוקולד חלבי
7290000099873, קוקיס שוקו+שבבי שוקולד
7290000099927, בורקיטס חלבי במשקל
7290000100036, פתיתי ברוקולי 800 גרם
7290000100128, תות שדה קפוא 300 גרם
7290000101927, אוכמניות כחולות קפוא300ג
7290000101934, לקט פירות יער מוקפאים300
7290000101941, אננס קפוא 300גרם
7290000101958, מנגו חתוך מוקפא 300 גרם
7290000103433, לקט ירקות לתנור 800גרם
7290000103457, מיני כרובית 600 גרם
7290000103471, מיני ברוקולי קפוא 600גרם
7290000103488, ארטישוק ירושלמי קפוא 400
7290000103730, לקט להקפצה פסטה פוזילי
7290000103822, לקט לעוף 800גרם
7290000104201, אפונה עדינה 600 גרם
7290000104225, בצל קצוץ מוקפא 600 גרם
7290000104287, לקט לפשטידה 800 גרם
7290000104676, אפונה ירוקה מוקפאת 800גר
7290000104683, שעועית ירוקה שלמה מוקפאת
7290000104690, גרעיני תירס קפוא 800 גרם
7290000104706, גזר גמדי מוקפא 800 גרם
7290000104720, שעועית ירוקה חתוכה 800 ג
7290000104737, שעועית צהובה חתוכה 800 ג
7290000104744, כרובית מוקפאת 800 גרם
7290000104751, כרוב ניצנים מוקפא 800 גר
7290000104768, תרד עלים מוקפא 800 גרם
7290000104775, מדליוני תרד קפוא 800 גרם
7290000104799, שעועית לבנה מבושלת 800גר
7290000104805, גרגרי חומוס מבושל 800גרם
7290000104829, קלחוני תירס 1 ק"ג
7290000104836, שעועית עדינה שלמה 600גרם
7290000104874, לקט לקוסקוס 800 גרם
7290000104881, אפונה וגזר 800 גרם
7290000104904, לקט ירקות מעורבים 800גרם
7290000104911, לקט נורמנדי 800 גרם
7290000106175, לקט כפרי 2 ק"ג
7290000106526, חגיגה ירוקה להקפצה 800 ג
7290000107189, ארטישוק תחתיות 400 גרם
7290000107295, תפרחות ברוקולי 800 גרם
7290000107615, אסייתית צבעונית ועשירה 8
7290000107622, ירקות ופסטה א-לה איטליה
7290000110844, חטיף כיפלי בטעם גריל70ג
7290000110851, חטיף כיפלי בטעם בצל 70גר
7290000111063, מיונז תלמה אמיתי250 גרם
7290000111117, בדין מרכך כביסה לבן 4 לי
7290000111186, מיונז אמיתי תלמה 500 גרם
7290000111353, מיונז אמיתי תלמה 1 ק"ג
